contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
bacteria--NZ_CQSG01000055.1	27159	No	NA	32	0	17	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQRW01000045.1	31527	No	NA	29	0	21	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CREU01000018.1	42578	No	NA	41	0	31	Low-quality	Genome-fragment	29.11	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CRWW01000014.1	56651	No	NA	67	1	39	Low-quality	Genome-fragment	35.29	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQTU01000065.1	24500	No	NA	24	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSEL01000012.1	48150	No	NA	40	0	31	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRJT01000001.1	176416	No	NA	195	11	124	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRJT01000002.1	145421	No	NA	145	1	105	Medium-quality	Genome-fragment	61.14	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRJT01000003.1	108490	No	NA	110	1	80	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRJT01000004.1	102818	No	NA	94	0	69	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence ITR
bacteria--NZ_CQTP01000105.1	13997	No	NA	15	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSJR01000023.1	7439	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSPG01000001.1	36765	No	NA	41	0	24	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQTX01000207.1	3169	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.25	no viral genes detected
bacteria--NZ_CRQY01000003.1	58480	No	NA	55	0	43	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRCM01000033.1	20849	No	NA	17	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSOB01000359.1	3252	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQSA01000001.1	72170	No	NA	44	0	32	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSMF01000278.1	4435	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSGI01000001.1	877312	No	NA	834	24	596	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQXK01000001.1	120188	No	NA	108	0	85	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQWX01000001.1	108597	No	NA	112	1	42	Low-quality	Genome-fragment	44.11	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQWX01000002.1	79990	No	NA	76	0	56	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQWX01000011.1	45196	No	NA	51	1	38	Low-quality	Genome-fragment	17.68	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSCP01000002.1	314726	No	NA	281	1	182	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQUA01000186.1	4439	No	NA	3	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
bacteria--NZ_CQSL01000059.1	26940	No	NA	31	1	18	Low-quality	Genome-fragment	33.61	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSRW01000096.1	9468	No	NA	10	0	8	Low-quality	Genome-fragment	19.33	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CSRW01000148.1	7408	No	NA	8	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CROZ01000001.1	140204	Yes	40392	157	52	63	Complete	High-quality	100.0	Provirus (medium-confidence)	71.19	1.0	
bacteria--NZ_CROZ01000014.1	59985	No	NA	49	0	37	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRCV01000028.1	24888	No	NA	24	1	15	Low-quality	Genome-fragment	16.69	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQUM01000001.1	347619	No	NA	351	4	213	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSAP01000273.1	5060	No	NA	5	0	5	Low-quality	Genome-fragment	6.79	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CSOC01000209.1	6139	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSMH01000001.1	984189	No	NA	780	2	566	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRZH01000007.1	75336	No	NA	63	0	43	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRXG01000001.1	213205	No	NA	225	2	127	High-quality	High-quality	98.66	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQSO01000184.1	3200	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence DTR
bacteria--NZ_CSPB01000068.1	10306	No	NA	11	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSPK01000052.1	14942	No	NA	17	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRZA01000015.1	63361	No	NA	56	0	40	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRKL01000001.1	150553	No	NA	149	0	100	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSDI01000001.1	344989	Yes	52578	332	59	211	Complete	High-quality	100.0	Provirus (high-confidence)	84.76	1.0	
bacteria--NZ_CSRG01000034.1	22553	No	NA	24	0	20	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSRG01000270.1	4386	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRQO01000001.1	228724	No	NA	259	9	162	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSSR01000032.1	27835	No	NA	27	0	24	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence ITR
bacteria--NZ_CRDL01000001.1	188154	No	NA	203	0	138	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRZY01000202.1	6576	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRKO01000001.1	248718	No	NA	265	10	170	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQTA01000228.1	4626	No	NA	9	1	6	Low-quality	Genome-fragment	6.7	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRXI01000001.1	154798	No	NA	168	1	108	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQWF01000062.1	5855	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRGS01000001.1	155344	No	NA	167	0	124	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRUW01000001.1	207964	No	NA	221	1	144	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRRF01000037.1	20189	No	NA	24	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSNK01000071.1	9576	No	NA	9	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRGD01000001.1	341127	No	NA	353	1	240	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSQG01000183.1	6672	No	NA	10	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSQE01000049.1	13112	No	NA	14	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSFS01000001.1	895036	No	NA	851	24	596	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSRF01000039.1	25741	No	NA	25	1	18	Low-quality	Genome-fragment	27.31	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQTS01000001.1	182681	No	NA	159	5	111	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQTM01000043.1	25763	No	NA	19	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CREK01000045.1	12771	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSFX01000009.1	133781	No	NA	112	0	79	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSRR01000001.1	48457	No	NA	52	0	40	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSRS01000177.1	7635	No	NA	10	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRYW01000162.1	6954	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CREP01000001.1	190205	No	NA	206	0	146	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQRX01000111.1	10748	No	NA	10	0	8	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRDY01000001.1	151655	No	NA	165	0	115	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSOE01000001.1	73334	No	NA	77	0	59	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRMG01000001.1	124570	No	NA	142	0	100	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRDS01000001.1	157946	No	NA	153	0	114	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSRY01000044.1	3138	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRZS01000001.1	197036	No	NA	184	1	125	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSSC01000003.1	29221	No	NA	35	0	19	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSSC01000033.1	13306	No	NA	13	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_LGHU01000001.1	153443	No	NA	144	0	115	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRIQ01000009.1	85888	Yes	17861	98	11	44	Medium-quality	Genome-fragment	59.67	HMM-based (lower-bound)	79.2	1.0	low-confidence Provirus
bacteria--NZ_CSQY01000212.1	6400	No	NA	7	5	0	Low-quality	Genome-fragment	14.57	AAI-based (medium-confidence)	0.0	1.0	
bacteria--NZ_CRNP01000052.1	6544	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSOF01000046.1	16029	No	NA	15	0	15	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRXT01000010.1	91015	No	NA	92	1	52	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRZQ01000021.1	18040	No	NA	21	0	9	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRLB01000055.1	5884	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSPI01000238.1	5208	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQTB01000001.1	117205	No	NA	107	2	80	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CREA01000001.1	175243	No	NA	173	8	109	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRLS01000001.1	215602	No	NA	238	0	166	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSRI01000006.1	29262	No	NA	35	0	19	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSDD01000022.1	17517	No	NA	18	0	3	Low-quality	Genome-fragment	39.57	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CSBP01000001.1	864513	No	NA	822	24	575	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRLV01000025.1	34290	No	NA	34	0	26	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRLV01000030.1	25611	No	NA	21	0	14	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRZM01000062.1	20539	No	NA	22	0	16	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSSH01000169.1	6263	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRYV01000001.1	120078	No	NA	113	1	79	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQRT01000126.1	12551	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQRT01000128.1	12210	No	NA	10	1	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
bacteria--NZ_CRMV01000001.1	226324	No	NA	221	1	134	High-quality	High-quality	91.92	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQZP01000019.1	39054	No	NA	42	0	19	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSLX01000312.1	4105	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSAH01000001.1	150434	No	NA	144	1	107	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSAH01000165.1	5625	Yes	423	7	1	4	Not-determined	Genome-fragment	NA	NA	92.48	1.0	
bacteria--NZ_CRUY01000004.1	131013	No	NA	136	0	86	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRGK01000001.1	185605	No	NA	205	0	148	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSMJ01000024.1	25729	No	NA	25	0	23	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSMJ01000221.1	6272	No	NA	7	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence ITR
bacteria--NZ_CSQV01000341.1	3616	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRWZ01000024.1	31829	No	NA	36	0	24	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSQN01000188.1	6604	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSAI01000124.1	11925	No	NA	12	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQZR01000079.1	3090	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSSN01000001.1	48405	No	NA	52	0	40	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSJC01000001.1	732850	No	NA	698	24	493	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQSZ01000202.1	7014	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQSZ01000251.1	4677	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CREO01000001.1	149602	Yes	4869	158	2	114	Low-quality	Genome-fragment	5.82	HMM-based (lower-bound)	96.75	1.0	
bacteria--NZ_CRLY01000039.1	15747	No	NA	21	0	13	Low-quality	Genome-fragment	15.68	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CSBA01000015.1	42050	No	NA	31	0	28	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRGW01000001.1	239328	No	NA	211	2	137	High-quality	High-quality	99.37	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRWN01000001.1	240086	No	NA	260	1	179	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.01	
bacteria--NZ_CRWN01000037.1	11550	No	NA	11	0	7	Low-quality	Genome-fragment	7.37	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CSSI01000001.1	62324	No	NA	74	0	69	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSSI01000002.1	48415	No	NA	52	0	40	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRBC01000038.1	17953	No	NA	21	1	10	Low-quality	Genome-fragment	12.65	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_CRDK01000001.1	122511	No	NA	116	1	90	Medium-quality	Genome-fragment	51.51	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSOT01000001.1	51702	No	NA	44	0	38	Low-quality	Genome-fragment	30.41	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CSOY01000396.1	3188	No	NA	4	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CROU01000001.1	253986	No	NA	275	8	192	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQSP01000001.1	122550	No	NA	106	0	74	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQXX01000006.1	82830	No	NA	92	0	72	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRZR01000109.1	3629	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSCB01000001.1	1359025	Yes	51136	1284	84	877	Complete	High-quality	100.0	Provirus (high-confidence)	96.24	1.0	
bacteria--NZ_CSCB01000002.1	688382	No	NA	657	8	453	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_LGAL01000006.1	314327	No	NA	312	2	253	Medium-quality	Genome-fragment	88.17	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CQTJ01000163.1	6883	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSPQ01000034.1	20167	No	NA	18	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSQK01000014.1	68216	Yes	28326	62	10	28	Medium-quality	Genome-fragment	62.97	HMM-based (lower-bound)	58.48	1.0	
bacteria--NZ_CSSL01000001.1	232819	No	NA	221	2	169	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSSL01000036.1	24118	No	NA	31	0	5	Low-quality	Genome-fragment	37.55	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CRPT01000001.1	193859	No	NA	179	0	134	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQSF01000001.1	78086	No	NA	50	0	35	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRAR01000001.1	102863	No	NA	111	0	76	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRAR01000047.1	19155	No	NA	18	1	10	Low-quality	Genome-fragment	13.5	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_CRFQ01000035.1	18203	No	NA	22	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSSM01000001.1	48382	No	NA	52	0	40	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSSM01000194.1	6127	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CRWP01000001.1	201045	No	NA	222	8	149	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CRZI01000081.1	17372	No	NA	18	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQUF01000310.1	4652	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CQUF01000314.1	4594	No	NA	9	1	6	Low-quality	Genome-fragment	6.65	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSIR01000001.1	908205	Yes	41871	888	79	575	Complete	High-quality	100.0	Provirus (medium-confidence)	95.39	1.0	
bacteria--NZ_CSNT01000001.1	572886	Yes	45217	539	58	347	Complete	High-quality	100.0	Provirus (high-confidence)	92.11	1.0	
bacteria--NZ_CRZO01000090.1	16866	No	NA	18	0	15	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSEN01000001.1	864632	No	NA	822	24	575	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSNW01000036.1	7930	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSAZ01000026.1	8546	No	NA	22	20	0	Low-quality	Genome-fragment	19.89	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_CSJA01000001.1	890385	No	NA	849	24	595	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSSK01000175.1	6636	No	NA	7	0	7	Low-quality	Genome-fragment	3.8	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CSSK01000347.1	3603	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSNH01000321.1	3995	No	NA	5	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence ITR
bacteria--NZ_CSEU01000001.1	864565	No	NA	822	24	575	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSND01000161.1	7255	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSPP01000083.1	14381	No	NA	14	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSPP01000128.1	11018	No	NA	12	0	11	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSLI01000001.1	894054	No	NA	684	3	484	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSSD01000030.1	17504	No	NA	18	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSSD01000215.1	6056	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSFY01000001.1	864659	No	NA	822	24	575	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSFY01000002.1	346362	Yes	52569	333	59	211	Complete	High-quality	100.0	Provirus (high-confidence)	84.82	1.0	
bacteria--NZ_CSRK01000019.1	15424	No	NA	16	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSRK01000135.1	6882	No	NA	7	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSMY01000001.1	33882	No	NA	31	0	25	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSPY01000001.1	48397	No	NA	52	0	40	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSPY01000002.1	36801	No	NA	41	0	24	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSHB01000001.1	895074	No	NA	851	24	596	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSHL01000001.1	894857	No	NA	851	24	596	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSUF01000024.1	66792	No	NA	67	1	53	Low-quality	Genome-fragment	34.93	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSUN01000033.1	6200	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSVC01000001.1	375610	No	NA	376	3	255	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSUU01000021.1	70584	No	NA	74	1	49	Low-quality	Genome-fragment	44.85	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSUS01000029.1	50766	No	NA	43	0	29	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
bacteria--NZ_CSWX01000005.1	611016	Yes	3614	573	8	389	Low-quality	Genome-fragment	4.3	HMM-based (lower-bound)	99.41	1.0	
bacteria--NZ_CTAD01000001.1	606899	No	NA	574	4	452	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CTAY01000040.1	17189	No	NA	31	13	0	Low-quality	Genome-fragment	33.52	AAI-based (medium-confidence)	0.0	1.0	
bacteria--NZ_CTCA01000014.1	112515	Yes	41672	128	52	42	Medium-quality	Genome-fragment	80.6	HMM-based (lower-bound)	62.96	1.0	
bacteria--NZ_CTBA01000045.1	18829	No	NA	26	16	1	Low-quality	Genome-fragment	40.71	AAI-based (high-confidence)	0.0	1.0	
bacteria--NZ_CTAW01000001.1	885967	No	NA	805	21	588	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSZH01000001.1	870827	No	NA	856	9	599	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
bacteria--NZ_CSWM01000010.1	23133	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected; low-confidence DTR
bacteria--NZ_CTIZ01000028.1	23322	No	NA	22	0	22	Low-quality	Genome-fragment	29.42	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
bacteria--NZ_CTLI01000033.1	17172	No	NA	31	13	0	Low-quality	Genome-fragment	33.49	AAI-based (medium-confidence)	0.0	1.0	
bacteria--NZ_CTMW01000042.1	22342	No	NA	21	0	15	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
