## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	assembly
6--VIRSorter_virus--NC_051731_1--fragment_13	8	VIRSorter_virus--NC_051731_1--fragment_13	8	2		3.37180617842938						6
6--VIRSorter_virus--NC_051735_1--fragment_12	11	VIRSorter_virus--NC_051735_1--fragment_12	11	2		4.54655319398051						6
6--VIRSorter_virus--NC_052416_1--fragment_8	8	VIRSorter_virus--NC_052416_1--fragment_8	8	2		4.76082054419607						6
6--VIRSorter_virus--NC_052422_1--fragment_8	10	VIRSorter_virus--NC_052422_1--fragment_8	10	2		4.46866236116923						6
6--VIRSorter_virus--NC_052422_1--fragment_9	8	VIRSorter_virus--NC_052422_1--fragment_9	8	2		4.76082054419607						6
6--VIRSorter_virus--NC_052426_1--fragment_7	5	VIRSorter_virus--NC_052426_1--fragment_7	5	2		2.97551284012254						6
6--VIRSorter_virus--NC_052437_1--fragment_9	9	VIRSorter_virus--NC_052437_1--fragment_9	9	2		3.91773098455442						6
6--VIRSorter_virus--NC_052447_1--fragment_2	5	VIRSorter_virus--NC_052447_1--fragment_2	5	2		2.97551284012254						6
6--VIRSorter_virus--NC_052450_1--fragment_11	8	VIRSorter_virus--NC_052450_1--fragment_11	8	2		4.76082054419607						6
6--VIRSorter_virus--NC_052454_1--fragment_9	6	VIRSorter_virus--NC_052454_1--fragment_9	6	2		3.57061540814705						6
6--VIRSorter_virus--NC_052456_1--fragment_9	7	VIRSorter_virus--NC_052456_1--fragment_9	7	2		2.83216970267119						6
6--VIRSorter_virus--NC_052654_1--fragment_6	7	VIRSorter_virus--NC_052654_1--fragment_6	7	2		4.16571797617156						6
6--VIRSorter_virus--NC_052656_1--fragment_16	15	VIRSorter_virus--NC_052656_1--fragment_16	15	2		gene_3-gene_15:6.41411408958469						6
6--VIRSorter_virus--NC_052656_1--fragment_19	9	VIRSorter_virus--NC_052656_1--fragment_19	9	2		5.35592311222058						6
6--VIRSorter_virus--NC_052656_1--fragment_32	7	VIRSorter_virus--NC_052656_1--fragment_32	7	2		2.83216970267119						6
6--VIRSorter_virus--NC_052968_1--fragment_3	6	VIRSorter_virus--NC_052968_1--fragment_3	6	2		2.30066880848233						6
6--VIRSorter_virus--NC_052993_1--fragment_5	10	VIRSorter_virus--NC_052993_1--fragment_5	10	2		5.95102568024508						6
6--VIRSorter_virus--NC_053504_1--fragment_14	9	VIRSorter_virus--NC_053504_1--fragment_14	9	2		5.35592311222058						6
6--VIRSorter_virus--NC_053504_1--fragment_9	5	VIRSorter_virus--NC_053504_1--fragment_9	5	2		2.97551284012254						6
6--VIRSorter_virus--NC_053505_1--fragment_11	7	VIRSorter_virus--NC_053505_1--fragment_11	7	2		4.16571797617156						6
6--VIRSorter_virus--NC_053505_1--fragment_13	8	VIRSorter_virus--NC_053505_1--fragment_13	8	2		3.37180617842938						6
6--VIRSorter_virus--NC_053505_1--fragment_17	11	VIRSorter_virus--NC_053505_1--fragment_17	11	2		gene_1-gene_10:3.99154110644957						6
6--VIRSorter_virus--NC_054455_1--fragment_10	4	VIRSorter_virus--NC_054455_1--fragment_10	4	2		2.38041027209803						6
6--VIRSorter_virus--NC_054722_1--fragment_31	7	VIRSorter_virus--NC_054722_1--fragment_31	7	2		4.16571797617156						6
6--VIRSorter_virus--NC_054761_1--fragment_8	7	VIRSorter_virus--NC_054761_1--fragment_8	7	2		4.16571797617156						6
6--VIRSorter_virus--NC_054808_1--fragment_6	5	VIRSorter_virus--NC_054808_1--fragment_6	5	2		2.97551284012254						6
6--VIRSorter_virus--NC_054812_1--fragment_8	8	VIRSorter_virus--NC_054812_1--fragment_8	8	2		4.76082054419607						6
6--VIRSorter_virus--NC_054812_1--fragment_9	8	VIRSorter_virus--NC_054812_1--fragment_9	8	2		4.76082054419607						6
6--VIRSorter_virus--NC_054904_1--fragment_26	9	VIRSorter_virus--NC_054904_1--fragment_26	9	2		5.35592311222058						6
6--VIRSorter_virus--NC_054904_1--fragment_32	6	VIRSorter_virus--NC_054904_1--fragment_32	6	2		3.57061540814705						6
6--VIRSorter_virus--NC_054904_1--fragment_39	11	VIRSorter_virus--NC_054904_1--fragment_39	11	2		6.06900699354993						6
6--VIRSorter_virus--NC_054906_1--fragment_17	6	VIRSorter_virus--NC_054906_1--fragment_17	6	2		3.57061540814705						6
6--VIRSorter_virus--NC_054912_1--fragment_7	7	VIRSorter_virus--NC_054912_1--fragment_7	7	2		4.16571797617156						6
6--VIRSorter_virus--NC_054915_1--fragment_12	8	VIRSorter_virus--NC_054915_1--fragment_12	8	2		4.76082054419607						6
6--VIRSorter_virus--NC_054915_1--fragment_16	10	VIRSorter_virus--NC_054915_1--fragment_16	10	2		5.95102568024508						6
6--VIRSorter_virus--NC_054915_1--fragment_5	9	VIRSorter_virus--NC_054915_1--fragment_5	9	2		5.35592311222058						6
6--VIRSorter_virus--NC_054916_1--fragment_36	6	VIRSorter_virus--NC_054916_1--fragment_36	6	2		3.57061540814705						6
6--VIRSorter_virus--NC_054940_1--fragment_14	6	VIRSorter_virus--NC_054940_1--fragment_14	6	2		2.30066880848233						6
6--VIRSorter_virus--NC_054940_1--fragment_15	10	VIRSorter_virus--NC_054940_1--fragment_15	10	2		5.95102568024508						6
6--VIRSorter_virus--NC_054940_1--fragment_20	10	VIRSorter_virus--NC_054940_1--fragment_20	10	2		3.32945233700350						6
6--VIRSorter_virus--NC_054977_1--fragment_11	5	VIRSorter_virus--NC_054977_1--fragment_11	5	2		2.97551284012254						6
6--VIRSorter_virus--NC_054980_1--fragment_1	5	VIRSorter_virus--NC_054980_1--fragment_1	5	2		2.97551284012254						6
6--VIRSorter_virus--NC_055716_1--fragment_25	4	VIRSorter_virus--NC_055716_1--fragment_25	4	2		2.38041027209803						6
6--VIRSorter_virus--NC_055716_1--fragment_37	6	VIRSorter_virus--NC_055716_1--fragment_37	6	2		2.30066880848233						6
6--VIRSorter_virus--NC_055716_1--fragment_38	4	VIRSorter_virus--NC_055716_1--fragment_38	4	2		2.38041027209803						6
6--VIRSorter_virus--NC_055726_1--fragment_40	5	VIRSorter_virus--NC_055726_1--fragment_40	5	2		2.97551284012254						6
6--VIRSorter_virus--NC_055726_1--fragment_43	8	VIRSorter_virus--NC_055726_1--fragment_43	8	2		2.33606156104559						6
6--VIRSorter_virus--NC_055734_1--fragment_24	9	VIRSorter_virus--NC_055734_1--fragment_24	9	2		5.35592311222058						6
6--VIRSorter_virus--NC_055734_1--fragment_9	8	VIRSorter_virus--NC_055734_1--fragment_9	8	2		3.37180617842938						6
6--VIRSorter_virus--NC_055757_1--fragment_26	10	VIRSorter_virus--NC_055757_1--fragment_26	10	2		5.95102568024508						6
6--VIRSorter_virus--NC_055757_1--fragment_31	8	VIRSorter_virus--NC_055757_1--fragment_31	8	2		4.76082054419607						6
6--VIRSorter_virus--NC_055764_1--fragment_11	6	VIRSorter_virus--NC_055764_1--fragment_11	6	2		2.30066880848233						6
6--VIRSorter_virus--NC_055851_1--fragment_24	7	VIRSorter_virus--NC_055851_1--fragment_24	7	2		4.16571797617156						6
6--VIRSorter_virus--NC_055918_1--fragment_13	9	VIRSorter_virus--NC_055918_1--fragment_13	9	2		5.35592311222058						6
6--VIRSorter_virus--NC_055918_1--fragment_17	5	VIRSorter_virus--NC_055918_1--fragment_17	5	2		2.97551284012254						6
6--VIRSorter_virus--NC_061436_1--fragment_5	8	VIRSorter_virus--NC_061436_1--fragment_5	8	2		4.76082054419607						6
6--VIRSorter_virus--Unbinned_1446_contig-100_1--fragment_3	6	VIRSorter_virus--Unbinned_1446_contig-100_1--fragment_3	6	2		2.30066880848233						6
6--## 3 - Complete phage contigs - category 3 (not so sure)												6
6--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	6
6--VIRSorter_virus--3300000440_____AR_comb_assmDRAFT_10143490--fragment_12	11	VIRSorter_virus--3300000440_____AR_comb_assmDRAFT_10143490--fragment_12	11	3					2.51510897217911		gene_2-gene_11:4.56280772162028	6
6--VIRSorter_virus--3300005936_____Ga0075124_10000085--fragment_10	8	VIRSorter_virus--3300005936_____Ga0075124_10000085--fragment_10	8	3					2.17616743774456		6.13667713987954	6
6--## 4 - Prophages - category 1 (sure)												6
6--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	6
6--## 5 - Prophages - category 2 (somewhat sure)												6
6--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	6
6--VIRSorter_virus--NC_031012_1--fragment_34	13	VIRSorter_virus--NC_031012_1--fragment_34-gene_4-gene_13	10	2		gene_4-gene_13:3.46866236116923						6
6--## 6 - Prophages - category 3 (not so sure)												6
6--## Contig_id	Nb genes contigs	Fragment	Nb genes	Category	Nb phage hallmark genes	Phage gene enrichment sig	Non-Caudovirales phage gene enrichment sig	Pfam depletion sig	Uncharacterized enrichment sig	Strand switch depletion sig	Short genes enrichment sig	6
7--VIRSorter_bacteria--NZ_ADFZ01000218_1--fragment_11	4	VIRSorter_bacteria--NZ_ADFZ01000218_1--fragment_11	4	1	4	2.45136652165271						7
7--VIRSorter_bacteria--NZ_CLGD01000015_1--fragment_13	7	VIRSorter_bacteria--NZ_CLGD01000015_1--fragment_13	7	1	2	2.93379251271001						7
7--VIRSorter_bacteria--NZ_JUBQ01000012_1--fragment_64	6	VIRSorter_bacteria--NZ_JUBQ01000012_1--fragment_64	6	1	1	2.38472120047234						7
7--VIRSorter_bacteria--NZ_LGCC01000045_1--fragment_12	10	VIRSorter_bacteria--NZ_LGCC01000045_1--fragment_12	10	1	2	3.46132994796208						7
7--VIRSorter_virus--2029527005_____ACOFG987_contig06681--fragment_1	6	VIRSorter_virus--2029527005_____ACOFG987_contig06681--fragment_1	6	1	3	2.38472120047234						7
7--VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_50	8	VIRSorter_virus--2029527006_____ACOFG988_contig15979--fragment_50	8	1	1	4.90273304330541						7
7--VIRSorter_virus--3300000527_____NICF_comb_assmDRAFT_10000021--fragment_4	8	VIRSorter_virus--3300000527_____NICF_comb_assmDRAFT_10000021--fragment_4	8	1	3	2.43294185173436						7
7--VIRSorter_virus--3300002172_____JGI24730J26740_1000154--fragment_4	5	VIRSorter_virus--3300002172_____JGI24730J26740_1000154--fragment_4	5	1	2	3.06420815206588						7
7--VIRSorter_virus--3300003402_____JGI26528J50254_1000144--fragment_6	6	VIRSorter_virus--3300003402_____JGI26528J50254_1000144--fragment_6	6	1	2	2.38472120047234						7
7--VIRSorter_virus--3300003775_____Ga0055524_1000284--fragment_5	5	VIRSorter_virus--3300003775_____Ga0055524_1000284--fragment_5	5	1	3	3.06420815206588						7
7--VIRSorter_virus--3300004194_____Ga0066446_1000078--fragment_5	4	VIRSorter_virus--3300004194_____Ga0066446_1000078--fragment_5	4	1	2	2.45136652165271						7
7--VIRSorter_virus--3300005466_____Ga0070685_10000146--fragment_8	6	VIRSorter_virus--3300005466_____Ga0070685_10000146--fragment_8	6	1	1		2.02653351598597					7
7--VIRSorter_virus--3300005528_____Ga0068872_10000007--fragment_14	6	VIRSorter_virus--3300005528_____Ga0068872_10000007--fragment_14	6	1	1	2.38472120047234						7
7--VIRSorter_virus--3300005545_____Ga0070695_100000057--fragment_11	5	VIRSorter_virus--3300005545_____Ga0070695_100000057--fragment_11	5	1	2		2.10537318175410					7
7--VIRSorter_virus--3300005844_____Ga0068862_100000498--fragment_7	6	VIRSorter_virus--3300005844_____Ga0068862_100000498--fragment_7	6	1	2	2.38472120047234						7
7--VIRSorter_virus--3300006297_____Ga0099630_1000014--fragment_13	7	VIRSorter_virus--3300006297_____Ga0099630_1000014--fragment_13	7	1	3	4.28989141289224						7
7--VIRSorter_virus--3300006745_____Ga0101799_100096--fragment_1	7	VIRSorter_virus--3300006745_____Ga0101799_100096--fragment_1	7	1	1	2.93379251271001						7
7--VIRSorter_virus--3300007194_____Ga0103269_100290--fragment_7	8	VIRSorter_virus--3300007194_____Ga0103269_100290--fragment_7	8	1	1	2.43294185173436						7
7--VIRSorter_virus--3300007196_____Ga0103270_100187--fragment_5	10	VIRSorter_virus--3300007196_____Ga0103270_100187--fragment_5	10	1	4	4.62319230465179						7
7--VIRSorter_virus--3300007348_____Ga0104342_100175--fragment_6	6	VIRSorter_virus--3300007348_____Ga0104342_100175--fragment_6	6	1	2	2.38472120047234						7
7--VIRSorter_virus--3300007542_____Ga0099846_1000106--fragment_2	9	VIRSorter_virus--3300007542_____Ga0099846_1000106--fragment_2	9	1	2	2.94155884948052						7
7--VIRSorter_virus--3300007648_____Ga0105531_100328--fragment_6	12	VIRSorter_virus--3300007648_____Ga0105531_100328--fragment_6	12	1	1	4.99381054299056						7
7--VIRSorter_virus--3300007800_____Ga0105779_100044--fragment_8	8	VIRSorter_virus--3300007800_____Ga0105779_100044--fragment_8	8	1	4	3.49103988994104						7
7--VIRSorter_virus--3300008056_____Ga0105962_100037--fragment_7	10	VIRSorter_virus--3300008056_____Ga0105962_100037--fragment_7	10	1	2	6.12841630413176						7
7--VIRSorter_virus--3300008130_____Ga0114850_100389--fragment_4	5	VIRSorter_virus--3300008130_____Ga0114850_100389--fragment_4	5	1	1	3.06420815206588						7
7--VIRSorter_virus--3300008255_____Ga0100403_1000583--fragment_4	8	VIRSorter_virus--3300008255_____Ga0100403_1000583--fragment_4	8	1	1	3.49103988994104						7
7--VIRSorter_virus--3300008255_____Ga0100403_1000591--fragment_9	11	VIRSorter_virus--3300008255_____Ga0100403_1000591--fragment_9	11	1	1	6.26413667982528						7
7--VIRSorter_virus--3300008277_____Ga0114260_100021--fragment_6	9	VIRSorter_virus--3300008277_____Ga0114260_100021--fragment_6	9	1	2	5.51557467371859						7
7--VIRSorter_virus--3300008534_____Ga0111050_100120--fragment_5	6	VIRSorter_virus--3300008534_____Ga0111050_100120--fragment_5	6	1	2	2.38472120047234						7
7--VIRSorter_virus--3300008537_____Ga0111051_101132--fragment_4	5	VIRSorter_virus--3300008537_____Ga0111051_101132--fragment_4	5	1	2	3.06420815206588						7
7--VIRSorter_virus--3300008636_____Ga0111420_100215--fragment_3	8	VIRSorter_virus--3300008636_____Ga0111420_100215--fragment_3	8	1	1	2.43294185173436						7
7--VIRSorter_virus--3300008660_____Ga0111492_100124--fragment_7	8	VIRSorter_virus--3300008660_____Ga0111492_100124--fragment_7	8	1	1	3.49103988994104						7
7--VIRSorter_virus--3300008739_____Ga0114021_100386--fragment_4	5	VIRSorter_virus--3300008739_____Ga0114021_100386--fragment_4	5	1	3	3.06420815206588						7
7--VIRSorter_virus--3300009419_____Ga0114982_1000020--fragment_17	6	VIRSorter_virus--3300009419_____Ga0114982_1000020--fragment_17	6	1	2	3.67704978247906						7
7--VIRSorter_virus--3300009598_____Ga0105154_1000191--fragment_5	6	VIRSorter_virus--3300009598_____Ga0105154_1000191--fragment_5	6	1	1		2.02653351598597					7
7--VIRSorter_virus--3300011358_____Ga0121227_100015--fragment_4	6	VIRSorter_virus--3300011358_____Ga0121227_100015--fragment_4	6	1	1	2.38472120047234						7
7--VIRSorter_virus--3300011494_____Ga0121594_100073--fragment_11	9	VIRSorter_virus--3300011494_____Ga0121594_100073--fragment_11	9	1	2	2.05637044578233						7
7--VIRSorter_virus--3300011651_____Ga0120825_100030--fragment_9	6	VIRSorter_virus--3300011651_____Ga0120825_100030--fragment_9	6	1	1	2.38472120047234						7
7--VIRSorter_virus--3300011783_____Ga0121540_100083--fragment_6	5	VIRSorter_virus--3300011783_____Ga0121540_100083--fragment_6	5	1	3	3.06420815206588						7
7--VIRSorter_virus--3300011825_____Ga0120832_100093--fragment_7	6	VIRSorter_virus--3300011825_____Ga0120832_100093--fragment_7	6	1	2	2.38472120047234						7
7--VIRSorter_virus--3300011989_____Ga0120380_1000436--fragment_8	9	VIRSorter_virus--3300011989_____Ga0120380_1000436--fragment_8	9	1	3	2.05637044578233						7
7--VIRSorter_virus--3300012283_____Ga0122179_100193--fragment_3	9	VIRSorter_virus--3300012283_____Ga0122179_100193--fragment_3	9	1	1	2.94155884948052						7
7--VIRSorter_virus--3300012822_____Ga0160490_100169--fragment_6	11	VIRSorter_virus--3300012822_____Ga0160490_100169--fragment_6	11	1	2	4.71875533133092						7
7--VIRSorter_virus--3300012909_____Ga0157290_10000046--fragment_3	6	VIRSorter_virus--3300012909_____Ga0157290_10000046--fragment_3	6	1	1	2.38472120047234						7
7--VIRSorter_virus--3300012942_____Ga0164242_10000490--fragment_7	8	VIRSorter_virus--3300012942_____Ga0164242_10000490--fragment_7	8	1	1	2.43294185173436						7
7--VIRSorter_virus--3300013099_____Ga0164315_10002992--fragment_2	7	VIRSorter_virus--3300013099_____Ga0164315_10002992--fragment_2	7	1	1		4.28601193590263					7
7--VIRSorter_virus--3300013306_____Ga0163162_10000301--fragment_9	5	VIRSorter_virus--3300013306_____Ga0163162_10000301--fragment_9	5	1	2	3.06420815206588						7
7--VIRSorter_virus--3300013306_____Ga0163162_10000606--fragment_2	9	VIRSorter_virus--3300013306_____Ga0163162_10000606--fragment_2	9	1	1	2.05637044578233						7
7--VIRSorter_virus--3300013308_____Ga0157375_10000390--fragment_5	5	VIRSorter_virus--3300013308_____Ga0157375_10000390--fragment_5	5	1	2	3.06420815206588						7
7--VIRSorter_virus--3300013343_____Ga0122025_100008--fragment_3	4	VIRSorter_virus--3300013343_____Ga0122025_100008--fragment_3	4	1	4	2.45136652165271						7
7--VIRSorter_virus--3300013461_____Ga0118219_100001--fragment_6	10	VIRSorter_virus--3300013461_____Ga0118219_100001--fragment_6	10	1	2	6.12841630413176						7
7--VIRSorter_virus--3300013461_____Ga0118219_100001--fragment_7	4	VIRSorter_virus--3300013461_____Ga0118219_100001--fragment_7	4	1	3	2.45136652165271						7
7--VIRSorter_virus--3300014028_____Ga0117810_1000060--fragment_6	4	VIRSorter_virus--3300014028_____Ga0117810_1000060--fragment_6	4	1	2	2.45136652165271						7
7--VIRSorter_virus--3300014773_____Ga0119928_1000038--fragment_12	4	VIRSorter_virus--3300014773_____Ga0119928_1000038--fragment_12	4	1	1	2.45136652165271						7
7--VIRSorter_virus--3300014774_____Ga0121715_1000049--fragment_1	6	VIRSorter_virus--3300014774_____Ga0121715_1000049--fragment_1	6	1	1	2.38472120047234						7
7--VIRSorter_virus--3300018080_____Ga0180433_10000113--fragment_7	6	VIRSorter_virus--3300018080_____Ga0180433_10000113--fragment_7	6	1	1		2.02653351598597					7
7--VIRSorter_virus--3300019872_____Ga0193754_1000007--fragment_10	4	VIRSorter_virus--3300019872_____Ga0193754_1000007--fragment_10	4	1	1		2.20194152467076					7
7--VIRSorter_virus--3300020039_____Ga0207352_1154--fragment_7	4	VIRSorter_virus--3300020039_____Ga0207352_1154--fragment_7	4	1	2	2.45136652165271						7
7--VIRSorter_virus--3300022200_____Ga0196901_1000149--fragment_4	4	VIRSorter_virus--3300022200_____Ga0196901_1000149--fragment_4	4	1	2	2.45136652165271						7
7--VIRSorter_virus--3300026076_____Ga0208261_1000002--fragment_5	12	VIRSorter_virus--3300026076_____Ga0208261_1000002--fragment_5	12	1	1	2.71679980734369						7
7--VIRSorter_virus--7000000197_____SRS017808_Baylor_scaffold_2585--fragment_8	7	VIRSorter_virus--7000000197_____SRS017808_Baylor_scaffold_2585--fragment_8	7	1	1	2.93379251271001						7
7--VIRSorter_virus--7000000640_____SRS015278_WUGC_scaffold_12779--fragment_3	8	VIRSorter_virus--7000000640_____SRS015278_WUGC_scaffold_12779--fragment_3	8	1	1	3.49103988994104						7
7--VIRSorter_virus--7000000640_____SRS015278_WUGC_scaffold_18168--fragment_4	6	VIRSorter_virus--7000000640_____SRS015278_WUGC_scaffold_18168--fragment_4	6	1	3	3.67704978247906						7
7--VIRSorter_virus--7000000651_____SRS063932_LANL_scaffold_19065--fragment_5	10	VIRSorter_virus--7000000651_____SRS063932_LANL_scaffold_19065--fragment_5	10	1	1	4.62319230465179						7
7--VIRSorter_virus--Bacilli_gi_224580166-104901-142362--fragment_7	10	VIRSorter_virus--Bacilli_gi_224580166-104901-142362--fragment_7	10	1	2	4.62319230465179						7
7--VIRSorter_virus--Bacilli_gi_384865886-1745674-1793895--fragment_6	6	VIRSorter_virus--Bacilli_gi_384865886-1745674-1793895--fragment_6	6	1	3	2.38472120047234						7
7--VIRSorter_virus--Bacilli_gi_418988425-98510-144543--fragment_4	4	VIRSorter_virus--Bacilli_gi_418988425-98510-144543--fragment_4	4	1	1	2.45136652165271						7
7--VIRSorter_virus--Bacilli_gi_423416314--fragment_8	9	VIRSorter_virus--Bacilli_gi_423416314--fragment_8	9	1	2	5.51557467371859						7
7--VIRSorter_virus--Bacilli_gi_481027343-68798-104907--fragment_5	6	VIRSorter_virus--Bacilli_gi_481027343-68798-104907--fragment_5	6	1	2	2.38472120047234						7
7--VIRSorter_virus--Bacilli_gi_486237704-1056260-1099853--fragment_4	5	VIRSorter_virus--Bacilli_gi_486237704-1056260-1099853--fragment_4	5	1	2	3.06420815206588						7
7--VIRSorter_virus--Bacilli_gi_486257669-131915-176632--fragment_8	4	VIRSorter_virus--Bacilli_gi_486257669-131915-176632--fragment_8	4	1	1	2.45136652165271						7
7--VIRSorter_virus--Bacilli_gi_486385588-2250358-2294564--fragment_6	4	VIRSorter_virus--Bacilli_gi_486385588-2250358-2294564--fragment_6	4	1	3	2.45136652165271						7
7--VIRSorter_virus--Bacilli_gi_487137167-2095986-2139819--fragment_5	7	VIRSorter_virus--Bacilli_gi_487137167-2095986-2139819--fragment_5	7	1	3	2.93379251271001						7
7--VIRSorter_virus--Bacilli_gi_487374936-119357-162731--fragment_8	5	VIRSorter_virus--Bacilli_gi_487374936-119357-162731--fragment_8	5	1	2	3.06420815206588						7
7--VIRSorter_virus--Bacilli_gi_487385357-805326-848544--fragment_7	8	VIRSorter_virus--Bacilli_gi_487385357-805326-848544--fragment_7	8	1	2	3.49103988994104						7
7--VIRSorter_virus--Bacilli_gi_487396127-548304-590061--fragment_6	6	VIRSorter_virus--Bacilli_gi_487396127-548304-590061--fragment_6	6	1	2	3.67704978247906						7
7--VIRSorter_virus--Bacilli_gi_500219249-340805-382586--fragment_8	10	VIRSorter_virus--Bacilli_gi_500219249-340805-382586--fragment_8	10	1	1	4.62319230465179						7
7--VIRSorter_virus--Bacilli_gi_501021365-40984-77864--fragment_7	10	VIRSorter_virus--Bacilli_gi_501021365-40984-77864--fragment_7	10	1	1	3.46132994796208						7
7--VIRSorter_virus--Bacilli_gi_501606787-35087-71967--fragment_8	6	VIRSorter_virus--Bacilli_gi_501606787-35087-71967--fragment_8	6	1	1	3.67704978247906						7
7--VIRSorter_virus--Bacilli_gi_502322615-33902-71931--fragment_6	6	VIRSorter_virus--Bacilli_gi_502322615-33902-71931--fragment_6	6	1	2	3.67704978247906						7
7--VIRSorter_virus--Bacilli_gi_508126650-849452-890319--fragment_6	8	VIRSorter_virus--Bacilli_gi_508126650-849452-890319--fragment_6	8	1	1	3.49103988994104						7
7--VIRSorter_virus--Bacilli_gi_523688622--fragment_2	5	VIRSorter_virus--Bacilli_gi_523688622--fragment_2	5	1	2	3.06420815206588						7
7--VIRSorter_virus--Bacilli_gi_553746270-41379-78473--fragment_8	7	VIRSorter_virus--Bacilli_gi_553746270-41379-78473--fragment_8	7	1	2	4.28989141289224						7
7--VIRSorter_virus--Betaproteobacteria_gi_485035271-0-47405--fragment_6	6	VIRSorter_virus--Betaproteobacteria_gi_485035271-0-47405--fragment_6	6	1	1	2.38472120047234						7
7--VIRSorter_virus--Clostridia_gi_545030666--fragment_5	7	VIRSorter_virus--Clostridia_gi_545030666--fragment_5	7	1	3	4.28989141289224						7
7--VIRSorter_virus--Gammaproteobacteria_gi_147673035-689119-722678--fragment_6	8	VIRSorter_virus--Gammaproteobacteria_gi_147673035-689119-722678--fragment_6	8	1	2	3.49103988994104						7
7--VIRSorter_virus--Gammaproteobacteria_gi_147673035-764575-799610--fragment_3	6	VIRSorter_virus--Gammaproteobacteria_gi_147673035-764575-799610--fragment_3	6	1	2	3.67704978247906						7
7--VIRSorter_virus--Gammaproteobacteria_gi_313112493-5415905-5455670--fragment_5	5	VIRSorter_virus--Gammaproteobacteria_gi_313112493-5415905-5455670--fragment_5	5	1	2	3.06420815206588						7
7--VIRSorter_virus--Gammaproteobacteria_gi_417280092-362797-409590--fragment_6	5	VIRSorter_virus--Gammaproteobacteria_gi_417280092-362797-409590--fragment_6	5	1	1	3.06420815206588						7
7--VIRSorter_virus--Gammaproteobacteria_gi_417280092-362797-409590--fragment_7	4	VIRSorter_virus--Gammaproteobacteria_gi_417280092-362797-409590--fragment_7	4	1	2	2.45136652165271						7
7--VIRSorter_virus--Gammaproteobacteria_gi_419233308-160499-203361--fragment_8	9	VIRSorter_virus--Gammaproteobacteria_gi_419233308-160499-203361--fragment_8	9	1	1	4.05460306590881						7
7--VIRSorter_virus--Gammaproteobacteria_gi_419952011-33751-65709--fragment_2	4	VIRSorter_virus--Gammaproteobacteria_gi_419952011-33751-65709--fragment_2	4	1	3	2.45136652165271						7
7--VIRSorter_virus--Gammaproteobacteria_gi_420058116-1051-43430--fragment_1	4	VIRSorter_virus--Gammaproteobacteria_gi_420058116-1051-43430--fragment_1	4	1	1	2.45136652165271						7
7--VIRSorter_virus--Gammaproteobacteria_gi_429933215-866039-926435--fragment_10	6	VIRSorter_virus--Gammaproteobacteria_gi_429933215-866039-926435--fragment_10	6	1	1	3.67704978247906						7
7--VIRSorter_virus--Gammaproteobacteria_gi_445140874-56383-91164--fragment_8	4	VIRSorter_virus--Gammaproteobacteria_gi_445140874-56383-91164--fragment_8	4	1	2	2.45136652165271						7
7--VIRSorter_virus--Gammaproteobacteria_gi_452725248-13395-52192--fragment_4	7	VIRSorter_virus--Gammaproteobacteria_gi_452725248-13395-52192--fragment_4	7	1	1	2.93379251271001						7
7--VIRSorter_virus--Gammaproteobacteria_gi_452725248-13395-52192--fragment_5	6	VIRSorter_virus--Gammaproteobacteria_gi_452725248-13395-52192--fragment_5	6	1	3	3.67704978247906						7
7--VIRSorter_virus--Gammaproteobacteria_gi_476380486-863746-899990--fragment_1	4	VIRSorter_virus--Gammaproteobacteria_gi_476380486-863746-899990--fragment_1	4	1	2	2.45136652165271						7
7--VIRSorter_virus--Gammaproteobacteria_gi_476380636-100918-132544--fragment_1	4	VIRSorter_virus--Gammaproteobacteria_gi_476380636-100918-132544--fragment_1	4	1	2	2.45136652165271						7
7--VIRSorter_virus--Gammaproteobacteria_gi_476380831-1586839-1625952--fragment_7	4	VIRSorter_virus--Gammaproteobacteria_gi_476380831-1586839-1625952--fragment_7	4	1	1	2.45136652165271						7
7--VIRSorter_virus--Gammaproteobacteria_gi_476381329-68193-108083--fragment_6	7	VIRSorter_virus--Gammaproteobacteria_gi_476381329-68193-108083--fragment_6	7	1	1	4.28989141289224						7
7--VIRSorter_virus--Gammaproteobacteria_gi_476381429-3196366-3236799--fragment_7	6	VIRSorter_virus--Gammaproteobacteria_gi_476381429-3196366-3236799--fragment_7	6	1	2	2.38472120047234						7
